client_id,loan_type,loan_amount,repaid,loan_id,loan_start,loan_end,rate,loan_duration_days,rate_log,rate_log_normalized,loan_amount_normalized,rate_normalized,loan_duration_days_normalized,loan_type_cash,loan_type_credit,loan_type_home,loan_type_other,rate_freq,rate_log_freq,rate_log_normalized_freq,rate_normalized_freq,amount_per_day,interest_burden,loan_amount_sq,rate_category,rate_duration_interaction,loan_amount_log,rate_cat_low,rate_cat_medium,rate_cat_high
25707,home,4025,1,10660,2005-05-09,2007-08-26,1,839,0.6931471805599453,0.2890648263178878,0.2404940327504857,0.1,0.678714859437751,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,4.791666666666667,40.25,16200625,low,839,8.300528606199737,1,0,0
25707,credit,2735,0,11528,2006-01-20,2007-08-26,1,583,0.6931471805599453,0.2890648263178878,0.15098529003608105,0.1,0.1646586345381526,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,4.683219178082192,27.35,7480225,low,583,7.914252278742441,1,0,0
25707,cash,12623,1,11790,2004-09-15,2007-01-23,4,860,1.6094379124341003,0.6711877414712396,0.8370802109353317,0.4,0.7208835341365462,1,0,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,14.660859465737515,504.92,159340129,medium,3440,9.443355043085656,0,1,0
25707,credit,9905,1,11505,2004-05-12,2006-08-17,1,827,0.6931471805599453,0.2890648263178878,0.6484873716347488,0.1,0.6546184738955824,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,11.96256038647343,99.05,98109025,low,827,9.200895913148184,1,0,0
25707,home,5265,0,11884,2011-06-21,2013-03-18,4,636,1.6094379124341003,0.6711877414712396,0.32653344435192894,0.4,0.2710843373493976,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,8.26530612244898,210.6,27720225,medium,2544,8.569026340056254,0,1,0
25707,credit,10636,0,10562,2000-12-29,2003-05-24,5,876,1.791759469228055,0.7472217363092141,0.6992089925062448,0.5,0.7530120481927711,0,1,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,12.127708095781072,531.8,113124496,medium,4380,9.272093768251665,0,1,0
25707,other,11467,1,11499,2011-10-27,2014-01-09,5,805,1.791759469228055,0.7472217363092141,0.7568692756036636,0.5,0.6104417670682731,0,0,0,1,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,14.227047146401985,573.35,131492089,medium,4025,9.34731582700326,0,1,0
25707,cash,5467,0,10244,2006-12-28,2008-08-05,2,586,1.0986122886681098,0.45815690999132624,0.3405495420482931,0.2,0.1706827309236948,1,0,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,9.313458262350936,109.34,29888089,low,1172,8.60666819784384,1,0,0
25707,home,13698,0,10958,2003-09-02,2006-05-23,3,994,1.3862943611198906,0.5781296526357756,0.9116708298640023,0.3,0.9899598393574297,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,13.76683417085427,410.94,187635204,medium,2982,9.52507811645139,0,1,0
25707,credit,6371,0,11942,2011-01-15,2013-02-21,6,768,1.9459101490553132,0.8115075629572489,0.40327504857063556,0.6,0.536144578313253,0,1,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,8.28478543563069,382.26,40589641,high,4608,8.759668671029939,0,0,1
39505,home,13006,1,11390,2014-01-24,2015-11-05,5,650,1.791759469228055,0.7472217363092141,0.8636552872606161,0.5,0.2991967871485944,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,19.978494623655912,650.3,169156036,medium,3250,9.47324295306374,0,1,0
39505,cash,9600,0,10966,2014-06-27,2017-02-15,0,964,0.0,0.0,0.6273244518456842,0.0,0.929718875502008,1,0,0,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,9.94818652849741,0.0,92160000,low,0,9.169622538697624,1,0,0
39505,cash,4108,0,11411,2012-12-22,2015-01-17,8,756,2.1972245773362196,0.9163138199826525,0.24625312239800168,0.8,0.5120481927710844,1,0,0,0,0.013544018058690745,0.013544018058690745,0.013544018058690745,0.013544018058690745,5.42668428005284,328.64,16875664,high,6048,8.32093496888341,0,0,1
39505,cash,11647,1,11928,2003-07-28,2005-12-24,10,880,2.3978952727983707,1.0,0.7693588676103247,1.0,0.7610441767068273,1,0,0,0,0.011286681715575621,0.011286681715575621,0.011286681715575621,0.011286681715575621,13.220204313280362,1164.7,135652609,high,8800,9.362889770436468,0,0,1
39505,other,14575,1,11650,2006-06-22,2008-09-04,1,805,0.6931471805599453,0.2890648263178878,0.9725228975853455,0.1,0.6104417670682731,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,18.083126550868485,145.75,212430625,low,805,9.58713161949974,1,0,0
39505,home,12596,0,10861,2006-04-26,2008-01-05,1,619,0.6931471805599453,0.2890648263178878,0.8352067721343325,0.1,0.23694779116465864,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,20.316129032258065,125.96,158659216,low,619,9.441213969352303,1,0,0
39505,home,2274,1,11140,2000-01-26,2002-01-29,1,734,0.6931471805599453,0.2890648263178878,0.11899805717457675,0.1,0.4678714859437751,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,3.093877551020408,22.74,5171076,low,734,7.729735331385051,1,0,0
39505,other,6484,1,10407,2011-02-14,2012-12-07,1,662,0.6931471805599453,0.2890648263178878,0.4111157368859284,0.1,0.3232931726907631,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,9.779788838612369,64.84,42042256,low,662,8.777247096750544,1,0,0
39505,cash,1918,0,11980,2005-05-23,2007-01-15,3,602,1.3862943611198906,0.5781296526357756,0.09429641965029142,0.3,0.20281124497991967,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,3.1807628524046434,57.54,3678724,medium,1806,7.5595594960077,0,1,0
39505,home,2865,0,10692,2012-08-02,2014-07-14,4,711,1.6094379124341003,0.6711877414712396,0.16000555092978075,0.4,0.42168674698795183,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,4.023876404494382,114.6,8208225,medium,2844,7.960672608388117,0,1,0
39505,credit,4463,0,11852,2007-01-07,2008-10-03,2,635,1.0986122886681098,0.45815690999132624,0.27088537330002777,0.2,0.26907630522088355,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,7.017295597484277,89.26,19918369,low,1270,8.403800504061147,1,0,0
39505,cash,3351,0,10763,2004-07-19,2006-04-14,1,634,0.6931471805599453,0.2890648263178878,0.19372744934776576,0.1,0.26706827309236947,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,5.277165354330709,33.51,11229201,low,634,8.117312461601975,1,0,0
39505,credit,10436,0,10509,2007-06-15,2009-03-02,1,626,0.6931471805599453,0.2890648263178878,0.6853316680543992,0.1,0.25100401606425704,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,16.64433811802233,104.36,108910096,low,626,9.253112463820052,1,0,0
39505,home,3875,1,10770,2004-07-20,2006-11-21,4,854,1.6094379124341003,0.6711877414712396,0.23008603941160144,0.4,0.7088353413654619,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,4.5321637426900585,155.0,15015625,medium,3416,8.262558973010657,0,1,0
39505,credit,2778,1,10921,2012-10-23,2015-03-31,2,889,1.0986122886681098,0.45815690999132624,0.15396891479322786,0.2,0.7791164658634538,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,3.121348314606742,55.56,7717284,low,1778,7.929846429742503,1,0,0
39505,credit,13115,0,11079,2007-01-25,2009-03-01,5,766,1.791759469228055,0.7472217363092141,0.8712184290868721,0.5,0.5321285140562249,0,1,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,17.09908735332464,655.75,172003225,medium,3830,9.48158813796454,0,1,0
39505,other,10333,0,11896,2004-03-04,2006-06-03,0,821,0.0,0.0,0.6781848459616986,0.0,0.642570281124498,0,0,0,1,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,12.570559610705596,0.0,106770889,low,0,9.24319470884713,1,0,0
39505,credit,904,0,10188,2013-12-11,2015-05-05,2,510,1.0986122886681098,0.45815690999132624,0.023938384679433804,0.2,0.018072289156626505,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,1.7690802348336594,18.08,817216,low,1020,6.807934943699926,1,0,0
39505,cash,12991,1,10143,2004-08-28,2006-09-14,4,747,1.6094379124341003,0.6711877414712396,0.8626144879267277,0.4,0.4939759036144578,1,0,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,17.36764705882353,519.64,168766081,medium,2988,9.472089062401459,0,1,0
39505,credit,7162,1,11052,2004-07-29,2006-06-24,9,695,2.302585092994046,0.9602525677891275,0.4581598667776853,0.9,0.3895582329317269,0,1,0,0,0.029345372460496615,0.029345372460496615,0.029345372460496615,0.029345372460496615,10.290229885057471,644.58,51294244,high,6255,8.876684166614451,0,0,1
32726,credit,9562,1,10045,2004-03-02,2005-08-29,4,545,1.6094379124341003,0.6711877414712396,0.6246877601998335,0.4,0.08835341365461848,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,17.512820512820515,382.48,91431844,medium,2180,9.165656764349542,0,1,0
32726,other,3576,1,11975,2009-08-15,2011-08-08,3,723,1.3862943611198906,0.5781296526357756,0.20933943935609214,0.3,0.4457831325301205,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,4.939226519337017,107.28,12787776,medium,2169,8.182279739259018,0,1,0
32726,other,11846,0,11695,2006-07-09,2008-08-28,3,781,1.3862943611198906,0.5781296526357756,0.7831668054399112,0.3,0.5622489959839357,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,15.148337595907929,355.38,140327716,medium,2343,9.37982994995476,0,1,0
32726,home,3540,0,10676,2004-01-06,2006-03-19,9,803,2.302585092994046,0.9602525677891275,0.2068415209547599,0.9,0.606425702811245,0,0,1,0,0.029345372460496615,0.029345372460496615,0.029345372460496615,0.029345372460496615,4.402985074626866,318.6,12531600,high,7227,8.172164452111904,0,0,1
32726,credit,9141,0,11488,2003-05-21,2004-11-24,2,553,1.0986122886681098,0.45815690999132624,0.5954759922286983,0.2,0.10441767068273092,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,16.5,182.82,83557881,low,1106,9.12063445889169,1,0,0
32726,home,2830,1,11304,2001-10-17,2003-07-28,0,649,0.0,0.0,0.15757701915070774,0.0,0.2971887550200803,0,0,1,0,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,4.3538461538461535,0.0,8008900,low,0,7.9483852851118995,1,0,0
32726,credit,11911,0,10383,2004-04-23,2006-04-29,4,736,1.6094379124341003,0.6711877414712396,0.787676935886761,0.4,0.4718875502008032,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,16.16146540027137,476.44,141871921,medium,2944,9.385301574363845,0,1,0
32726,other,5325,1,10858,2014-04-02,2016-10-30,3,942,1.3862943611198906,0.5781296526357756,0.33069664168748264,0.3,0.8855421686746988,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,5.646871686108166,159.75,28355625,medium,2826,8.580355766373877,0,1,0
32726,home,5036,0,11031,2009-03-27,2010-09-24,3,546,1.3862943611198906,0.5781296526357756,0.31064390785456564,0.3,0.09036144578313253,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,9.206581352833638,151.08,25361296,medium,1638,8.52456594574565,0,1,0
32726,cash,10671,1,11520,2002-03-02,2004-09-01,4,914,1.6094379124341003,0.6711877414712396,0.7016375242853178,0.4,0.8293172690763052,1,0,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,11.662295081967214,426.84,113870241,medium,3656,9.275378768155404,0,1,0
32726,other,2418,1,11338,2009-03-29,2011-10-28,1,943,0.6931471805599453,0.2890648263178878,0.12898973077990564,0.1,0.8875502008032129,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,2.5614406779661016,24.18,5846724,low,943,7.791109510610028,1,0,0
32726,credit,14522,0,10202,2005-06-23,2007-07-01,4,738,1.6094379124341003,0.6711877414712396,0.9688454066056065,0.4,0.4759036144578313,0,1,0,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,19.650879566982407,580.88,210888484,medium,2952,9.583488878607804,0,1,0
32726,home,851,1,10326,2003-11-03,2005-07-03,1,608,0.6931471805599453,0.2890648263178878,0.0202608936996947,0.1,0.21485943775100402,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,1.3973727422003284,8.51,724201,low,608,6.747586526829315,1,0,0
32726,other,5804,0,10424,2011-04-21,2013-04-16,4,726,1.6094379124341003,0.6711877414712396,0.3639328337496531,0.4,0.45180722891566266,0,0,0,1,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,7.983493810178817,232.16,33686416,medium,2904,8.666474894131992,0,1,0
32726,other,1710,1,10522,2000-06-12,2002-05-08,0,695,0.0,0.0,0.07986400222037192,0.0,0.3895582329317269,0,0,0,1,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,2.456896551724138,0.0,2924100,low,0,7.444833273892193,1,0,0
32726,home,3754,1,10049,2012-01-27,2013-09-15,3,597,1.3862943611198906,0.5781296526357756,0.2216902581182348,0.3,0.1927710843373494,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,6.277591973244147,112.62,14092516,medium,1791,8.230843564198235,0,1,0
32726,other,1234,0,11537,2007-09-05,2009-09-01,5,727,1.791759469228055,0.7472217363092141,0.04683597002497918,0.5,0.4538152610441767,0,0,0,1,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,1.695054945054945,61.7,1522756,medium,3635,7.118826249062078,0,1,0
32726,credit,7499,1,10285,2012-10-07,2015-03-12,3,886,1.3862943611198906,0.5781296526357756,0.4815431584790452,0.3,0.7730923694779116,0,1,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,8.454340473506202,224.97,56235001,medium,2658,8.922658299524402,0,1,0
32726,cash,14802,1,10436,2011-11-16,2014-06-23,3,950,1.3862943611198906,0.5781296526357756,0.9882736608381903,0.3,0.9016064257028112,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,15.564668769716087,444.06,219099204,medium,2850,9.602585141913492,0,1,0
35089,other,773,1,11595,2014-09-26,2016-04-23,8,575,2.1972245773362196,0.9163138199826525,0.014848737163474882,0.8,0.14859437751004015,0,0,0,1,0.013544018058690745,0.013544018058690745,0.013544018058690745,0.013544018058690745,1.3420138888888888,61.84,597529,high,4600,6.651571873589727,0,0,1
35089,home,9175,1,11547,2003-04-02,2005-04-21,5,750,1.791759469228055,0.7472217363092141,0.5978351373855121,0.5,0.5,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,12.217043941411452,458.75,84180625,medium,3750,9.124346658809207,0,1,0
35089,home,13194,1,11221,2009-05-28,2011-04-01,4,673,1.6094379124341003,0.6711877414712396,0.8766999722453511,0.4,0.3453815261044177,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,19.57566765578635,527.76,174081636,medium,2692,9.487593248937424,0,1,0
35089,home,1543,0,11484,2013-02-21,2015-03-04,3,741,1.3862943611198906,0.5781296526357756,0.06827643630308076,0.3,0.4819277108433735,0,0,1,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,2.079514824797844,46.29,2380849,medium,2223,7.342131730584722,0,1,0
35089,cash,10017,0,11561,2000-05-24,2002-06-15,2,752,1.0986122886681098,0.45815690999132624,0.6562586733277824,0.2,0.5040160642570282,1,0,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,13.302788844621514,200.34,100340289,low,1504,9.212138753917563,1,0,0
35089,credit,8576,1,11283,2001-03-22,2002-12-15,6,633,1.9459101490553132,0.8115075629572489,0.5562725506522342,0.6,0.26506024096385544,0,1,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,13.526813880126182,514.56,73547776,high,3798,9.056839480990421,0,0,1
35089,cash,5204,1,10087,2003-01-08,2004-10-28,3,659,1.3862943611198906,0.5781296526357756,0.32230086039411604,0.3,0.3172690763052209,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,7.884848484848485,156.12,27081616,medium,1977,8.557374981049069,0,1,0
35089,home,6263,1,10210,2011-12-01,2014-03-24,1,844,0.6931471805599453,0.2890648263178878,0.3957812933666389,0.1,0.6887550200803213,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,7.411834319526627,62.63,39225169,low,844,8.74257423767064,1,0,0
35089,cash,3703,0,11939,2005-07-23,2007-09-03,7,772,2.0794415416798357,0.8671944789536634,0.21815154038301415,0.7,0.5441767068273092,1,0,0,0,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,4.7904269081500646,259.21,13712209,high,5404,8.21716859576607,0,0,1
35089,other,2932,1,10107,2012-06-17,2014-08-13,4,787,1.6094379124341003,0.6711877414712396,0.16465445462114905,0.4,0.5742971887550201,0,0,0,1,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,3.720812182741117,117.28,8596624,medium,3148,7.983781068977451,0,1,0
35089,other,6048,1,10594,2012-06-17,2014-08-02,3,776,1.3862943611198906,0.5781296526357756,0.3808631695809048,0.3,0.5522088353413654,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,7.783783783783784,181.44,36578304,medium,2328,8.707648248106914,0,1,0
35089,home,10947,0,11793,2000-09-08,2003-01-14,1,858,0.6931471805599453,0.2890648263178878,0.7207882320288649,0.1,0.7168674698795181,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,12.743888242142026,109.47,119836809,low,858,9.30091207016057,1,0,0
35089,credit,4489,0,11244,2009-09-06,2012-01-13,2,859,1.0986122886681098,0.45815690999132624,0.2726894254787677,0.2,0.7188755020080321,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,5.219767441860465,89.78,20151121,low,1718,8.4096079807363,1,0,0
35089,other,11854,0,11766,2012-05-22,2014-05-31,6,739,1.9459101490553132,0.8115075629572489,0.783721898417985,0.6,0.4779116465863454,0,0,0,1,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,16.018918918918917,711.24,140517316,high,4434,9.380504998499505,0,0,1
35089,other,12888,1,11287,2006-10-06,2008-08-29,1,693,0.6931471805599453,0.2890648263178878,0.8554676658340272,0.1,0.3855421686746988,0,0,0,1,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,18.570605187319885,128.88,166100544,low,693,9.46412951340478,1,0,0
35089,cash,2568,1,11418,2006-01-04,2008-06-15,2,893,1.0986122886681098,0.45815690999132624,0.1393977241187899,0.2,0.7871485943775101,1,0,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,2.87248322147651,51.36,6594624,low,1786,7.851271997109883,1,0,0
35089,credit,6336,1,10106,2003-04-10,2004-09-29,5,538,1.791759469228055,0.7472217363092141,0.4008465167915626,0.5,0.07429718875502007,0,1,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,11.755102040816327,316.8,40144896,medium,2690,8.754160749323518,0,1,0
35089,credit,6462,1,11759,2010-04-10,2012-06-24,1,806,0.6931471805599453,0.2890648263178878,0.40958923119622537,0.1,0.6124497991967871,0,1,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,8.007434944237918,64.62,41757444,low,806,8.773848885262895,1,0,0
35089,home,10080,0,10716,2002-04-25,2004-03-10,6,685,1.9459101490553132,0.8115075629572489,0.6606300305301138,0.6,0.36947791164658633,0,0,1,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,14.693877551020408,604.8,101606400,high,4110,9.218407743053941,0,0,1
35089,credit,5732,0,11492,2006-03-04,2007-08-01,2,515,1.0986122886681098,0.45815690999132624,0.3589369969469886,0.2,0.028112449799196786,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,11.108527131782946,114.64,32855824,low,1030,8.653994232908383,1,0,0
35214,cash,11873,1,10693,2011-06-27,2014-02-28,3,977,1.3862943611198906,0.5781296526357756,0.7850402442409103,0.3,0.9558232931726908,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,12.140081799591002,356.19,140968129,medium,2931,9.38210641483062,0,1,0
35214,other,14767,0,11539,2006-03-08,2007-12-24,2,656,1.0986122886681098,0.45815690999132624,0.9858451290591174,0.2,0.3112449799196787,0,0,0,1,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,22.476407914764078,295.34,218064289,low,1312,9.600217956742634,1,0,0
35214,cash,13309,0,11023,2007-06-09,2009-11-21,3,896,1.3862943611198906,0.5781296526357756,0.8846794338051623,0.3,0.7931726907630522,1,0,0,0,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,14.837235228539576,399.27,177129481,medium,2688,9.496270911389157,0,1,0
35214,home,11356,0,10275,2012-05-02,2014-06-06,1,765,0.6931471805599453,0.2890648263178878,0.7491673605328892,0.1,0.5301204819277109,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,14.825065274151436,113.56,128958736,low,765,9.337589572891646,1,0,0
35214,home,5236,1,11587,2005-02-18,2006-08-31,1,559,0.6931471805599453,0.2890648263178878,0.32452123230641133,0.1,0.11646586345381527,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,9.35,52.36,27415696,low,559,8.563504094279487,1,0,0
35214,home,3743,0,11060,2000-04-21,2002-05-03,8,742,2.1972245773362196,0.9163138199826525,0.2209270052733833,0.8,0.4839357429718876,0,0,1,0,0.013544018058690745,0.013544018058690745,0.013544018058690745,0.013544018058690745,5.037685060565276,299.44,14010049,high,5936,8.227909837597483,0,0,1
35214,credit,6352,0,11685,2003-04-03,2005-06-25,2,814,1.0986122886681098,0.45815690999132624,0.4019567027477102,0.2,0.6285140562248996,0,1,0,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,7.793865030674847,127.04,40347904,low,1628,8.756682421266532,1,0,0
35214,home,9389,0,10336,2014-03-18,2016-05-07,1,781,0.6931471805599453,0.2890648263178878,0.612683874548987,0.1,0.5622489959839357,0,0,1,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,12.006393861892583,93.89,88153321,low,781,9.147400572202308,1,0,0
35214,home,667,0,11731,2007-02-01,2009-04-06,5,795,1.791759469228055,0.7472217363092141,0.00749375520399667,0.5,0.5903614457831325,0,0,1,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.8379396984924623,33.35,444889,medium,3975,6.504288173536645,0,1,0
35214,home,3852,0,11147,2005-09-20,2007-09-22,2,732,1.0986122886681098,0.45815690999132624,0.2284901470996392,0.2,0.463855421686747,0,0,1,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,5.2551159618008185,77.04,14837904,low,1464,8.256607344626158,1,0,0
35214,other,1887,1,10456,2011-07-09,2013-07-27,3,749,1.3862943611198906,0.5781296526357756,0.09214543436025534,0.3,0.4979919678714859,0,0,0,1,0.17155756207674944,0.17155756207674944,0.17155756207674944,0.17155756207674944,2.516,56.61,3560769,medium,2247,7.543273346705446,0,1,0
35214,home,7738,0,10637,2003-04-09,2005-09-05,4,880,1.6094379124341003,0.6711877414712396,0.49812656119900084,0.4,0.7610441767068273,0,0,1,0,0.11512415349887133,0.11512415349887133,0.11512415349887133,0.11512415349887133,8.783200908059024,309.52,59876644,medium,3520,8.95402775927046,0,1,0
35214,credit,7567,0,10017,2004-02-11,2005-07-02,5,507,1.791759469228055,0.7472217363092141,0.48626144879267275,0.5,0.012048192771084338,0,1,0,0,0.0835214446952596,0.0835214446952596,0.0835214446952596,0.0835214446952596,14.895669291338583,378.35,57259489,medium,2535,8.931684110731714,0,1,0
35214,home,6513,1,11594,2007-07-01,2008-12-18,8,536,2.1972245773362196,0.9163138199826525,0.413127948931446,0.8,0.07028112449799197,0,0,1,0,0.013544018058690745,0.013544018058690745,0.013544018058690745,0.013544018058690745,12.128491620111731,521.04,42419169,high,4288,8.781708985836179,0,0,1
35214,credit,5250,1,11010,2004-04-25,2006-05-19,6,754,1.9459101490553132,0.8115075629572489,0.32549264501804054,0.6,0.5080321285140562,0,1,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,6.953642384105961,315.0,27562500,high,4524,8.566173813637858,0,0,1
35214,home,10800,1,11420,2013-07-06,2015-08-14,2,769,1.0986122886681098,0.45815690999132624,0.7105883985567583,0.2,0.5381526104417671,0,0,1,0,0.13544018058690746,0.13544018058690746,0.13544018058690746,0.13544018058690746,14.025974025974026,216.0,116640000,low,1538,9.287394001418473,1,0,0
35214,other,4953,1,10908,2010-07-23,2012-05-02,0,649,0.0,0.0,0.30488481820704966,0.0,0.2971887550200803,0,0,0,1,0.09029345372460497,0.09029345372460497,0.09029345372460497,0.09029345372460497,7.62,0.0,24532209,low,0,8.507950610049305,1,0,0
35214,cash,3872,1,10741,2002-02-27,2003-12-29,1,670,0.6931471805599453,0.2890648263178878,0.22987787954482375,0.1,0.3393574297188755,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,5.770491803278689,38.72,14992384,low,670,8.261784679514752,1,0,0
48177,cash,809,0,10098,2000-06-09,2002-09-01,7,814,2.0794415416798357,0.8671944789536634,0.017346655564807106,0.7,0.6285140562248996,1,0,0,0,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.045146726862302484,0.992638036809816,56.63,654481,high,5698,6.697034247666484,0,0,1
48177,credit,12216,0,10697,2007-05-07,2009-07-25,6,810,1.9459101490553132,0.8115075629572489,0.8088398556758257,0.6,0.6204819277108434,0,1,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,15.06288532675709,732.96,149230656,high,4860,9.41058370340406,0,0,1
48177,other,7237,0,11850,2009-09-17,2011-03-08,6,537,1.9459101490553132,0.8115075629572489,0.4633638634471274,0.6,0.07228915662650602,0,0,0,1,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,13.451672862453531,434.22,52374169,high,3222,8.887100204123687,0,0,1
48177,cash,6521,0,11235,2014-07-12,2016-02-22,6,590,1.9459101490553132,0.8115075629572489,0.4136830419095198,0.6,0.178714859437751,1,0,0,0,0.08803611738148984,0.08803611738148984,0.08803611738148984,0.08803611738148984,11.033840947546532,391.26,42523441,high,3540,8.782936356349264,0,0,1
48177,cash,12592,0,11683,2007-09-13,2009-10-22,1,770,0.6931471805599453,0.2890648263178878,0.8349292256452956,0.1,0.5401606425702812,1,0,0,0,0.21670428893905191,0.21670428893905191,0.21670428893905191,0.21670428893905191,16.332036316472113,125.92,158558464,low,770,9.440896383005846,1,0,0
